gender,age,age_p,race,race_p,samerace,importance_same_race,importance_same_religion,field,pref_p_attractive,pref_p_sincere,pref_p_intelligence,pref_p_funny,pref_p_ambitious,pref_p_shared_interests,attractive_p,sinsere_p,intelligence_p,funny_p,ambitous_p,shared_interests_p,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_p,match
male,28,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,10,20,20,10,20,20,8,8,8,8,7,7,30,30,20,10,10,0,10,10,10,10,8,5,4,6,7,5,5,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.14,8,18,10,6,6,0,0,1,0
male,28,28,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,10,10,20,20,20,20,8,8,8,7,9,8,30,30,20,10,10,0,10,10,10,10,8,8,7,7,5,5,8,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.61,8,18,10,9,9,0,1,1,1
male,28,25,European/Caucasian-American,Other,0,1,1,Law,20,20,20,20,10,10,8,8,10,10,10,10,30,30,20,10,10,0,10,10,10,10,8,4,8,7,4,3,2,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.66,8,18,10,8,8,0,1,1,1
male,28,35,European/Caucasian-American,Latino/Hispanic American,0,1,1,Law,10,32,20,12,11,15,8,7,8,8,8,7,30,30,20,10,10,0,10,10,10,10,8,6,7,8,8,9,9,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.79,8,18,10,9,9,0,1,1,1
male,28,32,European/Caucasian-American,Latino/Hispanic American,0,1,1,Law,30,30,30,5,0,5,7,5,6,7,5,7,30,30,20,10,10,0,10,10,10,10,8,4,6,7,7,7,7,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.67,8,18,10,7,7,0,0,1,0
male,28,30,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,20,25,15,15,15,10,8,7,7,6,6,5,30,30,20,10,10,0,10,10,10,10,8,5,7,9,5,4,9,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.5,8,18,10,6,6,0,0,1,0
male,28,22,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,15,20,20,20,5,20,7,6,6,5,5,5,30,30,20,10,10,0,10,10,10,10,8,5,8,7,4,8,5,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.8,8,18,10,6,8,0,0,1,0
male,28,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,15,15,20,15,15,20,8,8,7,7,8,7,30,30,20,10,10,0,10,10,10,10,8,8,8,8,8,7,4,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.24,8,18,10,8,9,0,1,1,1
male,28,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,15,15,20,15,20,15,8,10,10,8,10,8,30,30,20,10,10,0,10,10,10,10,8,6,7,5,4,5,8,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.08,8,18,10,6,9,0,0,1,0
male,28,27,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,25,15,20,20,20,0,9,9,9,9,9,9,30,30,20,10,10,0,10,10,10,10,8,9,8,8,7,7,6,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.64,8,18,10,9,9,1,1,1,1
male,28,29,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,10,20,20,20,20,10,10,10,9,10,9,9,30,30,20,10,10,0,10,10,10,10,8,6,7,8,5,7,7,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.59,8,18,10,8,9,0,1,1,1
male,30,26,Other,Asian/Pacific Islander/Asian-American,0,8,9,Business,10,20,15,20,20,15,4,6,6,6,6,4,20,25,25,15,5,10,7,8,8,9,6,4,8,8,8,6,4,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.56,5,4,4,6,4,0,0,0,0
male,30,27,Other,Asian/Pacific Islander/Asian-American,0,8,9,Business,10,20,20,10,20,20,6,8,8,7,8,7,20,25,25,15,5,10,7,8,8,9,6,6,9,8,7,8,4,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.54,5,4,4,6,2,0,0,0,0
male,30,28,Other,European/Caucasian-American,0,8,9,Business,10,10,20,20,20,20,3,8,8,6,7,5,20,25,25,15,5,10,7,8,8,9,6,9,8,9,9,9,8,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.65,5,4,4,8,3,0,1,0,0
male,30,25,Other,Other,1,8,9,Business,20,20,20,20,10,10,5,10,10,9,10,8,20,25,25,15,5,10,7,8,8,9,6,6,9,9,8,8,7,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.43,5,4,4,7,5,0,0,1,0
male,30,35,Other,Latino/Hispanic American,0,8,9,Business,10,32,20,12,11,15,4,8,7,4,5,3,20,25,25,15,5,10,7,8,8,9,6,5,9,8,8,8,6,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.58,5,4,4,6,8,0,0,0,0
male,30,32,Other,Latino/Hispanic American,0,8,9,Business,30,30,30,5,0,5,2,5,7,4,7,5,20,25,25,15,5,10,7,8,8,9,6,5,8,9,8,7,5,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.62,5,4,4,6,6,0,0,0,0
male,30,30,Other,European/Caucasian-American,0,8,9,Business,20,25,15,15,15,10,5,8,8,5,8,3,20,25,25,15,5,10,7,8,8,9,6,7,9,9,9,7,9,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.32,5,4,4,8,8,0,0,0,0
male,30,22,Other,European/Caucasian-American,0,8,9,Business,15,20,20,20,5,20,7,6,6,5,5,5,20,25,25,15,5,10,7,8,8,9,6,8,10,9,9,7,8,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.32,5,4,4,8,3,0,1,1,1
male,30,23,Other,European/Caucasian-American,0,8,9,Business,15,15,20,15,15,20,3,10,9,5,9,5,20,25,25,15,5,10,7,8,8,9,6,6,8,8,8,6,4,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.38,5,4,4,6,9,0,1,0,0
male,30,23,Other,European/Caucasian-American,0,8,9,Business,15,15,20,15,20,15,4,10,10,6,10,9,20,25,25,15,5,10,7,8,8,9,6,7,8,9,9,9,8,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.54,5,4,4,8,5,0,0,0,0
male,30,27,Other,European/Caucasian-American,0,8,9,Business,25,15,20,20,20,0,8,9,10,10,9,9,20,25,25,15,5,10,7,8,8,9,6,9,8,8,9,8,7,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.13,5,4,4,8,9,1,0,1,0
male,30,23,Other,Asian/Pacific Islander/Asian-American,0,8,9,Business,15,21,18,18,10,18,5,8,8,6,7,4,20,25,25,15,5,10,7,8,8,9,6,8,7,7,2,4,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.31,5,4,4,4,1,0,0,1,0
male,30,29,Other,European/Caucasian-American,0,8,9,Business,10,20,20,20,20,10,6,8,9,4,9,5,20,25,25,15,5,10,7,8,8,9,6,9,8,8,7,6,6,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.54,5,4,4,6,3,0,0,0,0
male,30,29,Other,European/Caucasian-American,0,8,9,Business,14,20,18,24,18,6,7,7,7,7,7,7,20,25,25,15,5,10,7,8,8,9,6,8,9,10,10,8,7,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.17,5,4,4,8,6,0,1,1,1
male,22,25,Asian/Pacific Islander/Asian-American,Other,0,3,2,Finance/Economics,20,20,20,20,10,10,5,10,10,8,8,7,40,8,10,12,10,20,8,8,8,9,9,9,8,8,9,7,8,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,0.19,7,14,5,9,6,0,1,0,0
male,22,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,2,Finance/Economics,25,15,20,20,20,0,5,9,8,6,6,6,40,8,10,12,10,20,8,8,8,9,9,8,9,9,6,9,2,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,0.31,7,14,5,6,2,0,0,0,0
male,22,23,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,2,Finance/Economics,15,21,18,18,10,18,4,8,8,4,5,4,40,8,10,12,10,20,8,8,8,9,9,6,9,9,6,8,6,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,0.08,7,14,5,6,5,0,1,0,0
male,32,22,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,15,20,20,20,15,10,6,7,6,7,4,6,30,10,30,20,10,0,8,5,7,10,9,4,5,6,6,6,6,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0,6,18,8,5,6,0,0,1,0
male,32,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Chemistry,10,20,15,20,20,15,2,2,2,2,2,2,30,10,30,20,10,0,8,5,7,10,9,4,4,4,4,6,3,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.15,6,18,8,4,4,0,0,0,0
male,32,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Chemistry,10,20,20,10,20,20,8,8,8,8,8,9,30,10,30,20,10,0,8,5,7,10,9,10,9,8,7,7,10,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.06,6,18,8,10,5,1,1,1,1
male,32,28,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,10,10,20,20,20,20,2,8,10,1,7,1,30,10,30,20,10,0,8,5,7,10,9,10,9,7,8,8,9,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.11,6,18,8,9,5,0,1,0,0
male,32,25,European/Caucasian-American,Other,0,2,6,Chemistry,20,20,20,20,10,10,4,10,9,6,8,6,30,10,30,20,10,0,8,5,7,10,9,6,5,8,9,8,5,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.01,6,18,8,7,7,0,1,0,0
male,32,35,European/Caucasian-American,Latino/Hispanic American,0,2,6,Chemistry,10,32,20,12,11,15,5,7,8,6,7,4,30,10,30,20,10,0,8,5,7,10,9,10,9,8,8,5,6,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.18,6,18,8,9,8,0,1,0,0
male,32,32,European/Caucasian-American,Latino/Hispanic American,0,2,6,Chemistry,30,30,30,5,0,5,4,5,6,3,7,3,30,10,30,20,10,0,8,5,7,10,9,9,8,7,5,5,4,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.1,6,18,8,7,8,0,1,0,0
male,32,30,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,20,25,15,15,15,10,5,8,8,6,5,3,30,10,30,20,10,0,8,5,7,10,9,5,6,7,2,7,3,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.08,6,18,8,4,6,0,0,0,0
male,32,22,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,15,20,20,20,5,20,5,8,6,5,5,4,30,10,30,20,10,0,8,5,7,10,9,6,8,8,8,8,5,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.28,6,18,8,7,7,0,1,0,0
male,32,23,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,15,15,20,15,15,20,2,3,4,5,4,2,30,10,30,20,10,0,8,5,7,10,9,8,6,6,7,4,3,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.42,6,18,8,7,4,0,1,0,0
male,32,23,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,15,15,20,15,20,15,2,10,10,1,10,1,30,10,30,20,10,0,8,5,7,10,9,5,5,6,6,7,5,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.26,6,18,8,5,6,0,0,0,0
male,32,27,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,25,15,20,20,20,0,6,10,9,6,7,5,30,10,30,20,10,0,8,5,7,10,9,3,7,7,1,3,2,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.35,6,18,8,3,5,0,0,0,0
male,32,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Chemistry,15,21,18,18,10,18,5,7,6,5,6,5,30,10,30,20,10,0,8,5,7,10,9,3,7,7,2,2,2,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.22,6,18,8,4,5,0,0,0,0
male,32,25,European/Caucasian-American,Other,0,2,6,Chemistry,15,3,50,20,2,10,4,6,7,6,5,3,30,10,30,20,10,0,8,5,7,10,9,7,7,8,8,10,7,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.21,6,18,8,8,7,0,1,0,0
male,32,29,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,10,20,20,20,20,10,4,8,9,7,8,6,30,10,30,20,10,0,8,5,7,10,9,7,8,8,6,8,7,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,0.12,6,18,8,7,7,0,1,0,0
male,32,29,European/Caucasian-American,European/Caucasian-American,1,2,6,Chemistry,14,20,18,24,18,6,6,7,7,6,7,6,30,10,30,20,10,0,8,5,7,10,9,7,7,7,6,6,5,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,-0.15,6,18,8,6,6,0,1,0,0
male,26,22,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,15,20,20,20,15,10,9,7,7,10,8,7,40,5,20,10,10,15,8,8,8,9,9,6,7,7,7,7,5,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.15,6,5,3,6,4,0,0,1,0
male,26,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,9,Business,10,20,15,20,20,15,5,5,5,5,5,5,40,5,20,10,10,15,8,8,8,9,9,5,7,8,6,7,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,-0.18,6,5,3,6,5,0,0,0,0
male,26,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,9,Business,10,20,20,10,20,20,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,7,8,8,6,7,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.38,6,5,3,6,5,0,0,1,0
male,26,28,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,10,10,20,20,20,20,4,9,8,6,7,6,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.2,6,5,3,8,7,0,1,0,0
male,26,25,European/Caucasian-American,Other,0,8,9,Business,20,20,20,20,10,10,6,8,8,8,9,7,40,5,20,10,10,15,8,8,8,9,9,6,7,6,6,6,3,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.06,6,5,3,5,4,0,0,0,0
male,26,35,European/Caucasian-American,Latino/Hispanic American,0,8,9,Business,10,32,20,12,11,15,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0,6,5,3,7,6,0,1,0,0
male,26,32,European/Caucasian-American,Latino/Hispanic American,0,8,9,Business,30,30,30,5,0,5,5,5,5,5,5,5,40,5,20,10,10,15,8,8,8,9,9,7,7,9,8,8,7,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.1,6,5,3,7,5,0,0,0,0
male,26,30,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,20,25,15,15,15,10,8,7,7,6,6,3,40,5,20,10,10,15,8,8,8,9,9,6,7,8,8,7,7,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.12,6,5,3,7,5,0,0,0,0
male,26,22,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,15,20,20,20,5,20,7,6,6,5,5,3,40,5,20,10,10,15,8,8,8,9,9,6,7,7,7,7,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.13,6,5,3,7,5,0,0,0,0
male,26,23,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,15,15,20,15,15,20,3,5,6,4,7,1,40,5,20,10,10,15,8,8,8,9,9,8,7,7,7,7,8,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.62,6,5,3,8,7,0,1,0,0
male,26,23,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,15,15,20,15,20,15,6,7,7,6,10,3,40,5,20,10,10,15,8,8,8,9,9,7,6,7,6,7,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.34,6,5,3,7,5,0,0,0,0
male,26,27,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,25,15,20,20,20,0,8,9,8,7,8,5,40,5,20,10,10,15,8,8,8,9,9,8,7,8,7,8,5,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,-0.19,6,5,3,7,6,0,1,0,0
male,26,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,9,Business,15,21,18,18,10,18,4,8,5,6,4,4,40,5,20,10,10,15,8,8,8,9,9,6,7,8,5,5,5,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,-0.05,6,5,3,5,3,0,0,0,0
male,26,29,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,10,20,20,20,20,10,8,7,8,5,8,5,40,5,20,10,10,15,8,8,8,9,9,6,6,6,6,6,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.2,6,5,3,6,3,0,0,0,0
male,26,29,European/Caucasian-American,European/Caucasian-American,1,8,9,Business,14,20,18,24,18,6,7,7,7,7,7,7,40,5,20,10,10,15,8,8,8,9,9,6,7,7,8,7,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,-0.06,6,5,3,7,5,0,0,1,0
male,27,22,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,15,20,20,20,15,10,6,6,5,5,5,6,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,7,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.63,8,3,3,7,4,0,0,0,0
male,27,23,European/Caucasian-American,Latino/Hispanic American,0,6,8,Chemistry,10,25,20,10,20,15,9,5,9,9,9,5,20,15,25,15,20,5,9,8,7,9,9,6,8,6,6,4,4,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.59,8,3,3,5,2,0,0,0,0
male,27,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6,8,Chemistry,10,20,20,10,20,20,8,8,8,6,8,7,20,15,25,15,20,5,9,8,7,9,9,6,9,8,6,7,4,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,-0.12,8,3,3,8,5,1,0,1,0
male,27,28,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,10,10,20,20,20,20,6,8,8,8,4,7,20,15,25,15,20,5,9,8,7,9,9,8,6,7,7,7,6,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.53,8,3,3,8,4,0,1,1,1
male,27,25,European/Caucasian-American,Other,0,6,8,Chemistry,20,20,20,20,10,10,8,9,9,7,8,7,20,15,25,15,20,5,9,8,7,9,9,7,8,7,8,6,5,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.52,8,3,3,7,7,0,1,0,0
male,27,35,European/Caucasian-American,Latino/Hispanic American,0,6,8,Chemistry,10,32,20,12,11,15,7,8,8,6,6,6,20,15,25,15,20,5,9,8,7,9,9,7,6,6,7,7,5,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.51,8,3,3,7,5,0,1,0,0
male,27,32,European/Caucasian-American,Latino/Hispanic American,0,6,8,Chemistry,30,30,30,5,0,5,6,2,5,5,5,2,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,5,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.68,8,3,3,6,4,0,0,0,0
male,27,30,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,20,25,15,15,15,10,7,7,8,7,9,5,20,15,25,15,20,5,9,8,7,9,9,6,8,6,6,5,5,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.56,8,3,3,6,2,0,0,1,0
male,27,22,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,15,20,20,20,5,20,9,8,7,8,5,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,8,7,6,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.14,8,3,3,7,7,0,1,1,1
male,27,23,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,15,15,20,15,15,20,2,3,4,5,5,2,20,15,25,15,20,5,9,8,7,9,9,7,6,6,6,6,5,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.59,8,3,3,6,4,0,0,0,0
male,27,23,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,15,15,20,15,20,15,6,9,10,5,8,3,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,5,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.08,8,3,3,6,3,0,0,0,0
male,27,27,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,25,15,20,20,20,0,9,9,9,8,8,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,6,7,6,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.56,8,3,3,7,7,0,1,1,1
male,27,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6,8,Chemistry,15,21,18,18,10,18,10,10,10,10,10,7,20,15,25,15,20,5,9,8,7,9,9,10,10,10,10,10,10,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.05,8,3,3,10,1,1,0,1,0
male,27,29,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,10,20,20,20,20,10,8,8,8,7,8,7,20,15,25,15,20,5,9,8,7,9,9,9,8,6,6,6,6,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.8,8,3,3,7,5,0,1,0,0
male,27,29,European/Caucasian-American,European/Caucasian-American,1,6,8,Chemistry,14,20,18,24,18,6,8,8,7,8,8,8,20,15,25,15,20,5,9,8,7,9,9,7,8,6,8,6,6,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,0.45,8,3,3,7,5,0,1,1,1
male,22,26,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,3,Law,10,20,15,20,20,15,5,5,5,5,5,5,10,20,35,10,5,20,4,7,3,9,2,8,10,10,6,9,8,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.24,5,2,4,9,2,0,1,0,0
male,22,28,Latino/Hispanic American,European/Caucasian-American,0,1,3,Law,10,10,20,20,20,20,4,9,8,9,8,3,10,20,35,10,5,20,4,7,3,9,2,9,5,6,3,10,9,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.09,5,2,4,3,7,0,0,0,0
male,22,35,Latino/Hispanic American,Latino/Hispanic American,1,1,3,Law,10,32,20,12,11,15,5,8,8,8,8,8,10,20,35,10,5,20,4,7,3,9,2,10,10,10,10,10,10,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.17,5,2,4,10,7,0,1,0,0
male,22,32,Latino/Hispanic American,Latino/Hispanic American,1,1,3,Law,30,30,30,5,0,5,4,6,8,6,5,5,10,20,35,10,5,20,4,7,3,9,2,10,10,10,8,8,8,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,-0.06,5,2,4,10,6,0,1,0,0
male,22,22,Latino/Hispanic American,European/Caucasian-American,0,1,3,Law,15,20,20,20,5,20,5,7,7,7,7,6,10,20,35,10,5,20,4,7,3,9,2,8,6,7,8,9,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.21,5,2,4,7,6,0,0,1,0
male,22,23,Latino/Hispanic American,European/Caucasian-American,0,1,3,Law,15,15,20,15,20,15,2,10,10,2,2,3,10,20,35,10,5,20,4,7,3,9,2,8,10,8,8,6,5,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.18,5,2,4,7,3,0,1,0,0
male,22,29,Latino/Hispanic American,European/Caucasian-American,0,1,3,Law,14,20,18,24,18,6,7,7,7,7,7,7,10,20,35,10,5,20,4,7,3,9,2,9,10,10,8,8,8,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.37,5,2,4,10,6,0,1,0,0
male,24,34,European/Caucasian-American,European/Caucasian-American,1,1,1,Engineering,10,10,30,20,10,20,5,5,5,5,8,8,10,20,35,20,0,15,4,8,3,7,2,7,7,8,7,5,8,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.32,5,2,3,6,5,0,0,1,0
male,24,22,European/Caucasian-American,European/Caucasian-American,1,1,1,Engineering,15,20,20,20,15,10,9,7,7,9,6,5,10,20,35,20,0,15,4,8,3,7,2,9,6,7,6,5,3,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.41,5,2,3,5,2,0,0,1,0
male,24,23,European/Caucasian-American,Latino/Hispanic American,0,1,1,Engineering,10,25,20,10,20,15,7,4,7,2,2,2,10,20,35,20,0,15,4,8,3,7,2,7,7,5,5,4,3,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.51,5,2,3,5,3,0,0,0,0
male,24,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Engineering,10,20,15,20,20,15,6,6,6,6,6,6,10,20,35,20,0,15,4,8,3,7,2,7,8,7,7,4,7,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.6,5,2,3,7,5,1,1,1,1
male,24,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Engineering,10,20,20,10,20,20,8,8,8,8,8,8,10,20,35,20,0,15,4,8,3,7,2,6,8,8,7,6,2,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.31,5,2,3,6,6,0,0,1,0
male,24,28,European/Caucasian-American,European/Caucasian-American,1,1,1,Engineering,10,10,20,20,20,20,7,7,7,8,7,7,10,20,35,20,0,15,4,8,3,7,2,8,7,6,7,6,6,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.55,5,2,3,7,5,0,1,1,1
male,24,25,European/Caucasian-American,Other,0,1,1,Engineering,20,20,20,20,10,10,7,10,10,10,8,10,10,20,35,20,0,15,4,8,3,7,2,6,7,6,7,5,4,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.56,5,2,3,6,4,0,0,1,0
male,24,35,European/Caucasian-American,Latino/Hispanic American,0,1,1,Engineering,10,32,20,12,11,15,5,7,9,6,7,5,10,20,35,20,0,15,4,8,3,7,2,6,7,5,7,6,4,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.83,5,2,3,6,5,0,0,0,0
male,24,32,European/Caucasian-American,Latino/Hispanic American,0,1,1,Engineering,30,30,30,5,0,5,4,0,8,7,7,6,10,20,35,20,0,15,4,8,3,7,2,7,8,9,8,8,5,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.76,5,2,3,7,5,0,1,1,1
